iteration,boot_raw_d,boot_adj_d
7945,-0.4317801153252071,-0.5553599963147533
7946,-0.4105057726377934,-0.4368748011527894
7947,-0.06432134338271679,-0.16105589260028763
7948,-0.31792428493015024,-0.4923894471316304
7949,-0.6323148942060037,-0.9817039724858592
7950,-0.28573747834243707,-0.5080808888931846
7951,-0.30197843762231574,-0.5135207171997891
7952,-0.14467862331969916,-0.27846354676436225
7953,-0.5349397282100125,-0.6265607214534059
7954,-0.578166384039731,-0.7208217866189204
7955,-0.6363821720791659,-0.9211964141451238
7956,-0.731047851966476,-1.0681712281693414
7957,-0.1639168803220356,-0.21049397900055217
7958,-0.17056448148542613,-0.3036992159451187
7959,-0.494764239549709,-0.8298739883911641
7960,-0.22590297130326556,-0.384290011563988
7961,-0.33707898194727315,-0.5243316123966235
7962,-0.013707126000056864,-0.22001989354215815
7963,-0.47673418042692456,-0.5460263635532372
7964,-0.4503297728067892,-0.5687855913514087
7965,-0.1542985762852371,-0.285445822497688
7966,-0.2889468814989307,-0.5365516898689722
7967,-0.31048424005558317,-0.40655019510361434
7968,-0.16296246861862387,-0.31594526718244126
7969,-0.1528325069970015,-0.26817707774752597
7970,0.11951363593974146,0.021602770449212567
7971,-0.7646115583034477,-0.8988266267064476
7972,-0.31561059432034233,-0.41119201139802314
7973,-0.08580959224804845,-0.24365182340069105
7974,-0.3304627601048475,-0.5547388030071665
7975,-0.009990180653266631,-0.10589211868834604
7976,0.011036622489863052,0.0009479541674820167
7977,-0.13225448768060366,-0.16426931617228469
7978,-0.3417287948348041,-0.5113453156777324
7979,-0.22625606325755257,-0.33466148891428393
7980,-0.07155811053457414,-0.2584222490144677
7981,-0.44795635653275134,-0.6823040645614789
7982,-0.6691643566874369,-0.8203450804825388
7983,-0.417782036670363,-0.5706532719183098
7984,-0.4234983973043362,-0.5513303784662905
7985,-0.3447504813014438,-0.5810460549850811
7986,-0.4370606632293268,-0.5467836106237423
7987,-0.27968011364107304,-0.39002148383487895
7988,-0.29776806045443155,-0.308435384938855
7989,-0.4883597752400986,-0.6131967480465828
7990,-0.3896337786140544,-0.5051231960501336
7991,-0.6482521452760622,-0.6807554968516019
7992,-0.1899704358874438,-0.5167775057987622
7993,-0.14268459523102422,-0.16215198141901663
7994,-0.014752172917603107,-0.04306670034474147
7995,-0.4617038066321649,-0.5719421134795007
7996,-0.37297266931563794,-0.3844105561286985
7997,0.01754533544830632,-0.09716244747245426
7998,-0.4383640284395488,-0.5483628236863104
7999,-0.5479306073589879,-0.7341751945754699
8000,-0.5877955499218981,-0.8062086745382866
8001,0.07931790180294662,-0.08704782913922068
8002,-0.47194726947268434,-0.5390623498787597
8003,-0.42230921313329833,-0.5684411229455315
8004,-0.1854870109099491,-0.28959572336776324
8005,-0.5095047738407514,-0.6959271253371639
8006,0.009152231505147707,-0.0404414090086363
8007,-0.04742015372726164,-0.1396915612191962
8008,-0.1994803426699834,-0.31294582934743337
8009,-0.3527862926944747,-0.39343495139918494
8010,-0.15453181447114628,-0.1903016398630156
8011,-0.21495218688456608,-0.3151887958419395
8012,-0.4136825573229751,-0.5131773964489792
8013,-0.5155260275530308,-0.7433610261526504
8014,-0.28296588684952295,-0.3750180936644471
8015,-0.3826067160746139,-0.4736721166468863
8016,-0.23866753226212825,-0.25675121900207315
8017,-0.29358413203615286,-0.47984733629985044
8018,-0.2802963854833403,-0.2980653993277762
8019,-0.5584034365720124,-0.659154461900649
8020,-0.23894497295829537,-0.33503692537004726
8021,0.22891757507698002,0.1763363944848855
8022,-0.24034671130239252,-0.2944671123594252
8023,-0.5769949659312631,-0.6930775632210588
8024,-0.3003082743396643,-0.4002022131573743
8025,-0.05439011061258132,-0.06664573506638198
8026,-0.37509666781759843,-0.5884111660819304
8027,-0.53786653786048,-0.7408818966442756
8028,-0.23523571545840843,-0.2834173987318401
8029,-0.6107283437586056,-0.7274751426492226
8030,0.0733609129493633,-0.061279464900119825
8031,-0.06836834199647292,-0.18868007601450545
8032,-0.5790520320090702,-0.6162953811984448
8033,0.015248617443590158,0.0023564450646240873
8034,-0.18436476796465093,-0.2508535072103782
8035,-0.08268275339098125,-0.18772063707834835
8036,-0.5540580668364201,-0.6669206252817136
8037,-0.6239974248969916,-0.6995948270442578
8038,-0.7493349714277275,-0.9307896794753766
8039,-0.45277078690935985,-0.559608798289721
8040,-0.17272135794653037,-0.3280098731805373
8041,-0.08494833588965389,-0.20446391809680947
8042,-0.4301147111340772,-0.5079627099615666
8043,-0.05117661276871128,-0.140910550579238
8044,-0.604948238685114,-0.6627328368956261
8045,-0.9355085082658456,-1.0735147124125402
8046,-0.5587827223407856,-0.6983142018420014
8047,-0.6765460539961632,-0.6965664373910048
8048,-0.270718777186734,-0.3741875992597322
8049,-0.1245817729241506,-0.1742839077786877
8050,-0.22753847323598542,-0.41517987499331005
8051,-0.37105644833919904,-0.5117548807500436
8052,-0.2765215592768163,-0.3903965175599342
8053,0.00793985522738351,-0.17302650704073436
8054,-0.46350479415956447,-0.6113613131504734
8055,-0.5058968297380986,-0.5931738330102986
8056,-0.6962645962452585,-0.7817453763662141
8057,0.13497002320485207,0.13939086915106422
8058,-0.13600007602701264,-0.20096979172796628
8059,-0.2769924925225231,-0.36138908076877474
8060,-0.11082465844393469,-0.19656462351104803
8061,-0.4415714021377929,-0.6441629263637542
8062,-0.7234722575217387,-0.8098301669102002
8063,-0.40548393988634046,-0.5959149597693197
8064,-0.492850730569402,-0.5396185401673537
8065,-0.05225563957306661,-0.15203087618150973
8066,-0.2645974233087829,-0.2859972636759253
8067,-0.5596832410514907,-0.6845079166158009
8068,-0.46355385650531017,-0.5577382763587087
8069,-0.370266405931789,-0.42873483456037237
8070,0.013015074743738498,-0.0532897262933576
8071,0.1887587222303509,0.1215187430275197
8072,-0.29678959613894634,-0.3857623505206207
8073,-0.38295609606614284,-0.4543195019085644
8074,-0.5322068944841174,-0.7226360800447047
8075,-0.39070581941346155,-0.5064375871240787
8076,-0.26792133107064525,-0.3412111508127532
8077,-0.5701314045744889,-0.7568791012094668
8078,0.066549637404511,-0.050673032608345187
8079,-0.4588599484980048,-0.5383664531582553
8080,-0.2861426731620287,-0.49637037055913436
8081,-0.3572190777022325,-0.5072529278418799
8082,-0.10864330219297079,-0.3903102580720571
8083,-0.1387832854202123,-0.31575500259272504
8084,-0.2951417873895029,-0.4923709001340517
8085,-0.6145787789916258,-0.8949417831663827
8086,-0.20827869666695906,-0.3188489497002355
8087,-0.4286612581141297,-0.5393789959530663
8088,-0.38521405598285974,-0.5167113627214549
8089,-0.2901131654415186,-0.3279387567625583
8090,-0.3760649805511598,-0.4881193054042881
8091,-0.3025400871378357,-0.4644151089041947
8092,-0.6791739784577433,-0.9662794521329227
8093,-0.14663256007305595,-0.19023085739085027
8094,-0.2089708748240341,-0.30344357379990156
8095,-0.30225022440914096,-0.356293203450185
8096,-0.3640522220287099,-0.48372215136693286
8097,-0.36766902293444104,-0.44123263309944943
8098,-0.8510454271627433,-1.1924472961284307
8099,-0.5192779837114316,-0.5831318238777644
8100,-0.35990943859873353,-0.6196701827838597
8101,-0.35593737211079596,-0.5178618096627382
8102,-0.6364812710820051,-0.860081892186378
8103,-0.1949661412929309,-0.3206913787297643
8104,-0.4534391568133642,-0.6037689531538822
8105,-0.23204098488513486,-0.28202177651297
8106,-0.28838805379829746,-0.3689740650908978
8107,-0.16632290900167748,-0.24852604914679857
8108,-0.15870003200323832,-0.33457617487382624
8109,-0.49249962819570653,-0.7462394038087983
8110,-0.306443364931552,-0.4161151556645876
8111,-0.4295148139265728,-0.484862773939198
8112,-0.2806139343772395,-0.48401664847026016
8113,-0.2222221970390281,-0.4648046168107426
8114,-0.16198985556305795,-0.2807658822648466
8115,-0.32380243466283326,-0.4015658998152459
8116,-0.3686257399561051,-0.5501411949547749
8117,-0.07269096613758602,-0.14879406513333238
8118,-0.37122980662789407,-0.7109676856724999
8119,-0.5985605257089158,-0.7502377956610015
8120,-0.4689439010397273,-0.7748020612996378
8121,-0.5228383500392615,-0.7395843242304607
8122,-0.0742909053022715,-0.1324173152674865
8123,-0.3118712016525492,-0.41570923670006976
8124,-0.5463069656119262,-0.6206653652241353
8125,-0.32357327254484197,-0.3541702019846223
8126,-0.5281786334309053,-0.6583288043495997
8127,-0.29457783813055943,-0.41322191999936037
8128,-0.2419798763747845,-0.3679935591118759
8129,0.012196743347275276,-0.05324159232072574
8130,-0.4850738285637261,-0.6361050468916467
8131,-0.16745545292521272,-0.34653075851348353
8132,-0.2685731034994684,-0.40678225407704777
8133,0.04032923929107306,-0.10416467150395964
8134,-0.31085692531164205,-0.3947074864421261
8135,-0.5847745566115834,-0.7094170053346373
8136,-0.19277019571813392,-0.27796737351144185
8137,-0.3918003416515838,-0.49558417802800153
8138,-0.5642521300137129,-0.7146249341339069
8139,-0.28246545991712846,-0.3930976738711754
8140,-0.2450363095081843,-0.39258555153161384
8141,-0.2118455016717688,-0.2925036932335301
8142,-0.27254120783684327,-0.43748265427915306
8143,-0.5121813155249539,-0.5564827013036775
8144,-0.10873706523826832,-0.2090130016748577
8145,-0.26991825939307357,-0.4053067686826383
8146,-0.12131969661014576,-0.14059267991909077
8147,-0.244606275363825,-0.35366501304378467
8148,-0.048656775630506854,-0.14377203204082697
8149,-0.4108735697743261,-0.4178971132135492
8150,0.0030650402638142406,-0.046484889251791436
8151,-0.42431977086778583,-0.528206466331163
8152,0.004907711013800121,-0.14522548998329035
8153,-0.44051447156901574,-0.49957556033940165
8154,-0.11765950426626666,-0.17598217965435908
8155,-0.18249201160086173,-0.4002043559871878
8156,-0.4084945256899853,-0.6963558252885146
8157,-0.3083808347898893,-0.3906886654527199
8158,-0.3416943734871674,-0.42344844590756686
8159,-0.21510538960676762,-0.5111820872664931
8160,-0.6871160935742076,-0.8894695442982509
8161,-0.2648087364072819,-0.3451707801424341
8162,0.047448266477085915,-0.10239997504770317
8163,-0.8501445757299038,-1.098469931986211
8164,-0.0023480426052538226,-0.19773425640616554
8165,-0.49018122761299826,-0.6991489853747388
8166,-0.17915557478876898,-0.3461481584562151
8167,-0.6251430097402491,-0.7410694886495057
8168,-0.5904425481256879,-0.688572583314989
8169,-0.42706811868419436,-0.4761110929145888
8170,-0.6105602601040181,-0.7363294153856669
8171,-0.1452901299859663,-0.33490023646203315
8172,-0.16890393045159574,-0.34955933480902796
8173,-0.3518180733758981,-0.522277476546217
8174,-0.3781096854215022,-0.45475339324352015
8175,-0.08496726988460762,-0.14116310986260655
8176,-0.26533849922918534,-0.413766162447895
8177,-0.5707675528706094,-0.6038463921672925
8178,-0.4364397976458532,-0.5275149102705372
8179,-0.3113309812942068,-0.3948838273256424
8180,-0.2556777740636096,-0.39961288042283816
8181,-0.489997381041801,-0.5960361479388878
8182,-0.08967238546037375,-0.14281851704026757
8183,-0.26613511991541833,-0.4011829435513341
8184,-0.13228105925727035,-0.2493301431083887
8185,-0.3593676065601176,-0.6188995877450301
8186,0.07896404799105947,-0.023678948413640443
8187,-0.4573046444624081,-0.5269246147661366
8188,-0.3786688484620019,-0.5203614434808472
8189,-0.2553250536863502,-0.3577060998308183
8190,-0.09931047122849274,-0.1451003006933595
8191,-0.4305031788727466,-0.5986517898887048
8192,-0.20888306622671088,-0.22423659198271312
8193,-0.45248661295545894,-0.6617680257469537
8194,-0.6756755456658313,-0.9494618435321363
8195,0.22721814938311494,0.11618947773738796
8196,-0.11580291700809008,-0.1415840107734179
8197,-0.5374580827192119,-0.6842804570187242
8198,-0.2595455828610369,-0.372952730743129
8199,-0.6782866820300992,-0.8499883475095127
8200,-0.56962498675212,-0.7301033160928335
8201,-0.46224382601344804,-0.7205330243783074
8202,-0.1204866489379449,-0.26258559583409197
8203,0.2939453166171166,0.24836771347228825
8204,-0.019643866216513074,-0.15112674518275607
8205,-0.6704873945522809,-0.9090932665633992
8206,-0.20343235107380922,-0.4184964539536994
8207,-0.31263537803805913,-0.39251264613017944
8208,-0.29466829305875647,-0.48090376357667397
8209,-0.5880685056433518,-0.6481626205225905
8210,-0.11400558127024914,-0.34999404715618493
8211,-0.33061217031670526,-0.37063103266317576
8212,-0.6334280930908074,-0.6667050895556269
8213,-0.24712132265770875,-0.3652101657337482
8214,-0.48855777033979403,-0.5825940793168065
8215,0.002492830582087538,-0.08923567460155002
8216,-0.18096476809901352,-0.27059725327695083
8217,-0.2872838523533077,-0.3241152814762927
8218,-0.4888255873044459,-0.7013033075480704
8219,-0.556558181522769,-0.7368641921838683
8220,-0.3884128697353507,-0.5481992424894933
8221,-0.10433738301084369,-0.20290634009940664
8222,-0.43273898703782976,-0.45757864256630454
8223,-0.2701247394021629,-0.3970990672862592
8224,-0.5219740375405763,-0.6331505123856073
8225,-0.33859586397233077,-0.3991302944246487
8226,-0.4984600743839418,-0.8199740305076328
8227,-0.3309782041012248,-0.44566768583155086
8228,-0.26289802860650036,-0.3451453844719681
8229,-0.49660470825717146,-0.6417734168829162
8230,-0.31108184081348433,-0.5241924899258418
8231,0.027505375513154344,-0.19648454643502106
8232,-0.43416631948620726,-0.44524445733738643
8233,-0.5009187270216509,-0.66438684473061
8234,-0.7060839976208328,-0.7416560857223308
8235,-0.5955753481384087,-0.7493002366417706
8236,-0.053649610468528265,-0.17955122632592002
8237,-0.5082393386462277,-0.5987275989525935
8238,0.09109742444437013,-0.012956303735547414
8239,-0.512696071393239,-0.8311998488919203
8240,-0.2686458828529225,-0.3209331387748207
8241,-0.2282452061945249,-0.34226637308891367
8242,-0.34829612656101,-0.5598735017988276
8243,-0.35661757662232707,-0.4111403350066881
8244,-0.2053545809069363,-0.29265681317939674
8245,-0.6915265398505126,-0.7661966361556609
8246,-0.017227437305451967,-0.18713901505815814
8247,-0.13136101558663638,-0.2514479938154235
8248,-0.4563468985212865,-0.5381262829536716
8249,-0.22043036847359873,-0.3017055532566737
8250,-0.25445983288324525,-0.4306402717920963
8251,-0.45778333570439367,-0.47256971244726426
8252,0.20066079527345662,0.13755796353929045
8253,-0.5108331337974029,-0.4926935081728077
8254,-0.11973199490551127,-0.3113970260193348
8255,0.04925199854087983,-0.06077870952629353
8256,-0.2896827872967742,-0.4530533496696401
8257,-0.16872600135220114,-0.34060248425684064
8258,-0.6495683112650532,-1.0277373649043289
8259,-0.1458231956739276,-0.3094978434973214
8260,-0.11005745339432355,-0.3581679620938844
8261,-0.12474839003747128,-0.23029578257417055
8262,-0.48220147887781906,-0.7070338785984359
8263,-0.47432579603917097,-0.59389237156252
8264,-0.22299577563947534,-0.2586876600824892
8265,-0.4105828077785953,-0.4960012314700197
8266,-0.310055424296162,-0.375210834225362
8267,-0.08224799519175813,-0.16085971497571233
8268,-0.18596659149805983,-0.2774864414661454
8269,-0.4363648823583687,-0.5547567304003871
8270,0.09400330458145417,-0.05004922838602563
8271,-0.4478461888963375,-0.606902875824329
8272,-0.3375869543750915,-0.5494415661688249
8273,-0.21163414326366306,-0.2248324336070649
8274,-0.24441204459305912,-0.45808093613410167
8275,-0.4375246782624022,-0.5775116691825436
8276,-0.33993201665510403,-0.4920195190828768
8277,-0.042528750167715575,-0.15534731341684244
8278,-0.07957015229295492,-0.11241467759535838
8279,-0.4584777250578642,-0.6091103234317379
8280,-0.46707009267709293,-0.603210958254386
8281,-0.3009787855258729,-0.49340363075676014
8282,-0.29176925083116007,-0.4706996657128083
8283,-0.505790567449978,-0.5677658864435378
8284,-0.5577508126677434,-0.6487147582222021
8285,-0.3305385797962757,-0.41350277545177566
8286,-0.5043294207944943,-0.585668272644808
8287,-0.3640261083534389,-0.4813640314952794
8288,-0.7852068282844209,-0.9186787180001714
8289,-0.39568483014859795,-0.4478472585054782
8290,-0.3681064498060849,-0.42588330087611165
8291,-0.4380607616955282,-0.5976393468864271
8292,-0.17526632843323084,-0.25304318022019084
8293,-0.35701106636770236,-0.46458247704367484
8294,-0.3603227124653471,-0.41431451772490707
8295,-0.5256302682821168,-0.6341000366949195
8296,-0.5925616775775296,-0.6436870685323686
8297,-0.3405668847157892,-0.5400587671718743
8298,-0.1900738246829027,-0.35489385454288785
8299,-0.4435617115702095,-0.48770286542566005
8300,-0.4105437349566625,-0.49871368901170904
8301,-0.642686305075127,-0.79777608421728
8302,-0.388209951977873,-0.5268825761952468
8303,-0.27305418341393034,-0.4204359452641223
8304,-0.36339148705412416,-0.451830595012218
8305,-0.5484139516143713,-0.7301649571007635
8306,-0.4253005956840336,-0.45820693071286583
8307,-0.35503697874054374,-0.5366800108628292
8308,-0.3814124643332044,-0.5253751079458687
8309,-0.1501046495147912,-0.1894347521056001
8310,-0.33392754899134036,-0.4979390029409654
8311,-0.2504459466998425,-0.5244395836698844
8312,-0.41675442112199346,-0.5478207143996503
8313,-0.3130164244432963,-0.41686409371103056
8314,-0.24367045701694628,-0.36749100156431747
8315,-0.3158846447503407,-0.4529251340267505
8316,-0.13645246765810545,-0.15811367093909087
8317,-0.3875816126386664,-0.5099479154969613
8318,-0.3575796384782492,-0.48183047355484104
8319,-0.2976498517403045,-0.4007143077353657
8320,-0.3211151391367704,-0.387065456988161
8321,-0.35810700073604207,-0.5461779026627472
8322,-0.4808217261251142,-0.540506532627693
8323,-0.27045945651160536,-0.2871105381301605
8324,-0.3465460475397195,-0.5584265325517543
8325,-0.12062987711814362,-0.2786885394654578
8326,-0.19876260752379143,-0.2564265430980593
8327,-0.5356028082647902,-0.6872506756350013
8328,-0.023693779517826488,-0.1100459140000524
8329,-0.3001986008894204,-0.4573020831855508
8330,0.04705619042155311,-0.19453459602708661
8331,-0.4133681703844901,-0.6875638351194217
8332,-0.31276823964750916,-0.44619845229381866
8333,0.12326585242548409,0.008903385377928239
8334,-0.4702253958969295,-0.5824887823048216
8335,-0.4760340765998012,-0.6758813102191387
8336,-0.5272771365877458,-0.7211461707606732
8337,-0.37875089240611565,-0.44085103995870323
8338,-0.2960400762351797,-0.4495765422661076
8339,0.1702957043581858,0.08055045681591008
8340,-0.5913758570619522,-0.6166153546510326
8341,-0.3734084375722125,-0.6358848493355921
8342,-0.11302243700464566,-0.15971722583927955
8343,-0.1428301263817444,-0.23524985224135078
8344,-0.3778283426793259,-0.5056178348891911
8345,-0.34974196006749786,-0.3703997773497146
8346,-0.12646552320428286,-0.3371985317529301
8347,-0.14190705785444863,-0.09862394530879033
8348,0.0978412233608765,0.002963267396743829
8349,-0.29814440591133645,-0.48154367548182825
8350,-0.12975734318020124,-0.27217438041737135
8351,-0.19146958958520424,-0.36357835998922344
8352,-0.2187605819279988,-0.3473010306899281
8353,0.056098875677701256,-0.18066734807522897
8354,-0.6424533782397158,-0.9281141789444008
8355,-0.269268979719166,-0.5725160253759723
8356,-0.33907639288489505,-0.3766070314363907
8357,-0.580599728556272,-0.7913906200365384
8358,-0.27138774401684795,-0.3763139470240239
8359,-0.30770462586387964,-0.5153589571736161
8360,-0.40902005774093997,-0.4711305743622279
8361,-0.14854321994385636,-0.3014432468714581
8362,-0.5275947030737962,-0.7214155058827048
8363,-0.5791315677640939,-0.8088627996573858
8364,-0.2369623123020826,-0.2497594482523912
8365,-0.3635451837362048,-0.36828819559086085
8366,-0.319716860652257,-0.37648148500758033
8367,-0.28750824472055586,-0.3505774967000712
8368,-0.5332601651202142,-0.5862045412428598
8369,-0.48897983787209903,-0.5528338407677144
8370,-0.5394032827021328,-0.6419086594959018
8371,-0.4529235925401673,-0.6148087614096548
8372,-0.28059836950476524,-0.3699929305833305
8373,-0.07277490275198903,-0.3169459830736572
8374,-0.404725785782003,-0.49404826731103574
8375,-0.17535869675544002,-0.20887279723603436
8376,-0.2360942530150742,-0.32345608939800946
8377,-0.39342117494549644,-0.4353611927042869
8378,0.009345033301472037,-0.08581126015438922
8379,-0.0893014081642997,-0.19240042091456064
8380,-0.27453261897428305,-0.5508713806249191
8381,-0.47448765140229826,-0.6589539038892999
8382,-0.34658944564488103,-0.3566743787022909
8383,-0.4472288049863725,-0.6176496512295584
8384,-0.5270031577761323,-0.597112798729017
8385,0.0035035202720280997,-0.1139591457993693
8386,-0.14645598052394737,-0.25706398071231695
8387,-0.30538150579883716,-0.3714045721056596
8388,0.07446734576675797,0.0039820775911548565
8389,-0.4388477346220081,-0.5131977541115748
8390,-0.6274082052210846,-0.6866404888315606
8391,-0.5518253360313242,-0.7285817584022768
8392,-0.4949653629831441,-0.7335450124052879
8393,-0.3566693693928834,-0.49816881159777915
8394,-0.14646085772347797,-0.12070894994981904
8395,-0.10672852959947855,-0.20935349117624222
8396,-0.35988483171418534,-0.47471006300733026
8397,-0.020522953218703417,-0.11789828214218155
8398,-0.24635042935974313,-0.34416707822500825
8399,-0.5815060958600964,-0.7267291505240246
8400,0.1783026466811194,0.04156208310380792
8401,-0.2732024496675053,-0.3818709875960495
8402,-0.314493217838513,-0.348953771656971
8403,-0.20155227959606362,-0.20067209228844884
8404,-0.18055888929248526,-0.352518633025512
8405,-0.20221144475136424,-0.49511433300309804
8406,-0.5162535665460669,-0.5155188029728682
8407,0.005469577064654594,-0.10744763234886723
8408,-0.10301125447824724,-0.23744101078502486
8409,-0.3498957588898458,-0.356350868057975
8410,-0.588109860879201,-0.814672977995977
8411,-0.33718815399321345,-0.3989202039732775
8412,-0.3712826973111084,-0.6127378983922541
8413,-0.21428942456536904,-0.36563805267596994
8414,-0.4164756794084915,-0.4764273209168452
8415,-0.24218913614487303,-0.31304971501112855
8416,-0.36037240380922025,-0.5128297040323821
8417,-0.7166204458632721,-0.7346969982291345
8418,-0.4804486960922638,-0.5542727703614769
8419,-0.3551987162726029,-0.5014781504143607
8420,-0.42809710160702824,-0.5457490741393874
8421,-0.4778504493978989,-0.6098332068175928
8422,-0.45056129594760236,-0.6335242932782793
8423,-0.21510591648468505,-0.28050972835451254
8424,-0.5168886372575737,-0.5827588526262653
8425,0.3304795588314906,0.13447467368771812
8426,0.03548716065525531,-0.1035566982262406
8427,-0.22162859052334413,-0.2710470965112909
8428,-0.26559307242884933,-0.40394407987049125
8429,-0.2897596817196653,-0.39495822472444286
8430,-0.16615413107830307,-0.24138881582525348
8431,-0.37812890609957334,-0.5740170057977205
8432,0.0694516093217255,-0.0690663657721987
8433,-0.3716075961322607,-0.5369653521584353
8434,-0.4236268188425498,-0.5216707961416662
8435,-0.43383633522810566,-0.5899046878534171
8436,-0.32796572032682697,-0.42872369864736554
8437,-0.04288006741720604,-0.18873519870067784
8438,-0.3102815764402355,-0.5356309360807643
8439,-0.07911601584824049,-0.15509022464353608
8440,-0.00982475950550953,-0.05173260235352719
8441,-0.16974132107339227,-0.23919529295088393
8442,-0.31769581857715834,-0.43099727465501564
8443,-0.24878394416666702,-0.37525931320236583
8444,-0.18462195662336606,-0.3475193369352909
8445,-0.5455458719752854,-0.6252598257599522
8446,-0.2704165279290436,-0.3094869550285773
8447,-0.34325611948389956,-0.35637745439829366
8448,-0.2501709390062635,-0.3889361025961566
8449,-0.477401789660002,-0.5805991163230892
8450,-0.04492488001533524,-0.13698549178624927
8451,-0.1431694849592464,-0.35462333960557074
8452,-0.3713228250285807,-0.39275411504789587
8453,-0.2478682065379031,-0.40166911977004555
8454,-0.5675997158355417,-0.7662672226171794
8455,-0.019660676582494353,-0.09057900351545667
8456,-0.4051836733123551,-0.5045037343089048
8457,-0.27761847318538924,-0.4786136186939947
8458,-0.4648357268533802,-0.5994410900901329
8459,-0.2004365929452602,-0.26816879461047294
8460,-0.7056316493950611,-0.8880959331875798
8461,-0.36724822543731733,-0.518177888953286
8462,-0.5781699507510405,-0.7815013185379215
8463,-0.26498851404833096,-0.4109275012209304
8464,-0.001612262569643251,-0.07631388943622781
8465,-0.6494500247730864,-0.68758984778533
8466,-0.4465248483819109,-0.5867519365232385
8467,-0.3062060096242561,-0.4851556562965743
8468,-0.26185398289966555,-0.42421632776481366
8469,-0.27267107622077147,-0.41920474277837233
8470,-0.2700498568578198,-0.29437087703150683
8471,-0.2271393129516763,-0.2805474557504491
8472,-0.11910146574359261,-0.19731419756958865
8473,-0.320970554305403,-0.4327097999795676
8474,-0.07551584341436153,-0.18164260864727705
8475,-0.12925144620252701,-0.2931799609776983
8476,-0.7373015720129947,-0.8218043321994131
8477,-0.2440720681294981,-0.29215394894953467
8478,-0.25936832486453426,-0.39913304941167677
8479,-0.3207352077258391,-0.39516309035483266
8480,-0.634841316565803,-0.687446753745123
8481,-0.18459709739212696,-0.3139206628023506
8482,-0.2879053426298636,-0.3487744737224411
8483,-0.29355103119872655,-0.43582234516574986
8484,-0.03863402831757449,-0.10273725913234913
8485,-0.2562937933011139,-0.3150035487578841
8486,-0.3665725356662208,-0.3848783992902727
8487,-0.5237560434101629,-0.6281189620530243
8488,-0.4409845820004325,-0.4916627113317516
8489,-0.42743803552585646,-0.5678400511795371
8490,-0.21440741309858344,-0.4950723330384542
8491,-0.30001412548839584,-0.43759328885984333
8492,-0.4246794322208522,-0.6061368253708488
8493,-0.07265498595371477,-0.1586768530175269
8494,-0.36150411330807214,-0.6159837728300739
8495,-0.4381560808824719,-0.48704931644285565
8496,-0.6597686252796019,-0.7883841171098479
8497,-0.3708468744384074,-0.5560921876747805
8498,0.09727542166868815,0.03644488188092354
8499,-0.3469353089787179,-0.5501568953699189
8500,-0.18754295205599178,-0.4291079925885867
8501,-0.5086273260077709,-0.7893807530246052
8502,-0.34876291224205347,-0.5368449432997932
8503,-0.46685293397958527,-0.5925757501471971
8504,-0.7130250372670764,-0.7698256835990063
8505,-0.4447130777014702,-0.6049733210935514
8506,-0.6500717873851042,-0.7775071993206928
8507,-0.24965964689173592,-0.46415548613315233
8508,0.20470055465275963,0.07466803268857708
8509,0.017745189257339686,-0.06967497186085832
8510,-0.21027997619621377,-0.22458349135702527
8511,-0.27689805963422354,-0.4241514817830893
8512,-0.08156606515160647,-0.3928512322693324
8513,-0.18934918491094385,-0.26124475275016457
8514,-0.11039801069688318,-0.1674649032261997
8515,-0.6199010758179949,-0.8119165072365118
8516,-0.6755464458027081,-0.8264716523227492
8517,-0.37330269674583266,-0.47082679774939296
8518,-0.7531649570362958,-0.8378097709270909
8519,-0.20478234076325819,-0.41357938431643415
8520,-0.02243131619026933,-0.04260694950874649
8521,-0.3176557155844711,-0.5332483163702854
8522,-0.5510868979569431,-0.6221080054693721
8523,-0.49107869160164047,-0.7132224999132644
8524,-0.16504075321057562,-0.168853277025787
8525,-0.05257754530829827,-0.2568953648785895
8526,-0.5459114981961046,-0.6015736280959517
8527,-0.39218969785134866,-0.5221751989744458
8528,-0.6362775006309498,-0.8468260975636939
8529,-0.3719510911513975,-0.5173533642417878
8530,-0.31569772394580986,-0.3806170268506048
8531,-0.2859639909094152,-0.37447906905203887
8532,-0.4296467394052112,-0.6049545068884163
8533,-0.29964673783790935,-0.44556525968256805
8534,-0.34130120881783177,-0.43652015529860055
8535,-0.5527123843763704,-0.7355708766211136
8536,-0.8046506844210793,-1.0536817839675254
8537,-0.06755388921868492,-0.20343038341493608
8538,-0.3517248864352527,-0.5816260178937258
8539,-0.5964273624796718,-0.7021199011801876
8540,-0.24985521453480083,-0.40186553816945125
8541,-0.30461625745278925,-0.41505689859600525
8542,-0.5567870431990336,-0.793012740531093
8543,-0.49061395520459145,-0.5281239116014708
8544,-0.19316105122065103,-0.3463501116765458
8545,-0.2120688745281388,-0.2935277883355683
8546,-0.46046240993613485,-0.5183011769780956
8547,-0.5166120093962421,-0.5910060914417815
8548,-0.38431247588628187,-0.5229978387944015
8549,-0.4218546807867531,-0.45201905680233034
8550,-0.20681158079210107,-0.31690860168210366
8551,-0.1259703897464706,-0.26602653778527685
8552,-0.3094559873815072,-0.3628115548416538
8553,-0.21393448563729858,-0.28074061248962806
8554,-0.06137177073917325,-0.24509338755125123
8555,-0.33761808844173624,-0.3990002285550538
8556,-0.601514962512292,-0.7198447293304729
8557,-0.43759423269831305,-0.5216178456529246
