participant_id,condition,trial,map_id,explore_dur_mean,explore_dur_median,exploit_dur_mean,exploit_dur_median,pct_time_exploit,n_transitions,total_collected,time_to_first_resource,inter_resource_mean,collection_rate,path_length,coverage_entropy,heading_variability,patch_leaving_distance,levy_alpha
177,Clumpy,1,Clumpy_1,4.50667,2.173,6.5922,5.205,54.9341,10,704,12.595,0.0514794,11.7331,4415.78,6.06021,16.8764,34.7678,1.64821
177,Clumpy,2,Clumpy_5,6.9925,6.904,8.00775,7.2085,53.3841,7,723,19.833,0.0546011,12.0498,4419.29,6.02939,19.2113,25.2982,1.63773
177,Clumpy,3,Clumpy_5,6.783,5.036,19.723,19.723,65.9687,4,733,13.28,0.0595956,12.2586,3720.99,5.44102,21.2238,21.1506,1.6272
177,Clumpy,4,Clumpy_3,3.51371,2.557,5.90067,2.9675,59.0067,12,766,1.683,0.0655085,12.7667,3786.8,5.86519,19.4539,25.5217,1.62128
177,Clumpy,5,Clumpy_1,6.53625,6.433,11.1803,15.023,56.1958,6,768,2.587,0.0709739,12.8673,3804.01,6.00443,18.0335,21.3005,1.62419
178,Clumpy,1,Clumpy_1,3.43278,1.115,3.63837,2.618,48.51,16,376,13.055,0.0793573,6.26646,3875.08,5.81455,19.1889,22.9573,1.61878
178,Clumpy,2,Clumpy_4,1.9135,0.6915,5.58675,2.433,74.4875,15,633,0.442,0.0942263,10.5496,3653.51,5.45689,19.3687,29.5067,1.61992
178,Clumpy,3,Clumpy_4,5.51233,5.958,4.48783,1.792,44.8776,11,512,36.094,0.046771,8.53319,5664.86,6.47316,17.1103,46.8722,1.61642
178,Clumpy,4,Clumpy_2,2.0659,0.549,3.9125,2.4595,65.4439,19,538,8.399,0.0947896,8.99906,3727.67,5.52612,17.634,33.791,1.61259
178,Clumpy,5,Clumpy_1,4.77767,1.3325,5.20467,3.7,52.1388,11,580,8.049,0.0892073,9.68377,5014.78,6.18146,13.5633,32.7834,1.62053
179,Clumpy,1,Clumpy_4,1.48576,0.383,2.17188,1.774,57.9089,32,297,0.447,0.195142,4.94934,3794.11,5.24563,22.1221,24.3942,1.6181
179,Clumpy,2,Clumpy_1,5.25225,1.857,9.6975,7.4645,64.8673,7,707,3.666,0.0789193,11.8229,3727.02,5.72643,20.3026,17.0911,1.62303
179,Clumpy,3,Clumpy_4,2.81737,1.1285,4.61788,2.569,62.1079,15,647,0.076,0.0917252,10.8772,3679.64,5.64156,23.6759,21.0926,1.62857
179,Clumpy,4,Clumpy_1,2.31844,0.59,4.29056,2.09,64.9199,17,718,12.97,0.064848,12.0711,3704.74,5.55986,22.4248,19.2877,1.61987
179,Clumpy,5,Clumpy_4,3.54917,0.4995,7.7426,3.091,64.5131,10,578,0.444,0.0814211,9.63205,3736.92,5.71111,21.2333,17.6074,1.61218
181,Clumpy,1,Clumpy_2,4.684,5.493,15.321,19.081,76.5859,5,679,6.334,0.079174,11.3138,3611.4,5.38969,25.0859,24.1493,1.61335
181,Clumpy,2,Clumpy_4,0.994273,0.64,4.9063,1.8705,81.7717,20,571,0.439,0.0997912,9.51667,3579.55,4.93186,24.3618,31.9302,1.60929
181,Clumpy,3,Clumpy_3,2.124,0.98,9.8162,11.401,82.2114,9,987,1.74,0.0582556,16.5324,3570.66,5.33766,22.9233,31.9553,1.6363
181,Clumpy,4,Clumpy_1,4.7038,4.28,9.06525,8.2505,60.6574,8,722,5.779,0.0547573,12.0776,3764.35,5.81476,21.2493,17.645,1.6243
181,Clumpy,5,Clumpy_2,3.17629,1.837,5.39614,2.361,62.9477,13,608,18.918,0.0676442,10.1322,3755,5.92904,19.1396,30.459,1.62555
183,Diffuse,1,Diffuse_1,0.004,0.004,60.001,60.001,99.9933,1,118,0.008,0.512786,1.9665,3442.08,6.75011,11.8462,,1.33712
183,Diffuse,2,Diffuse_5,0.049,0.066,19.9533,18.233,99.755,5,112,0.032,0.536865,1.86645,3447.17,6.6821,11.9703,27.5483,1.3331
183,Diffuse,3,Diffuse_4,0.067,0.067,29.936,29.936,99.7767,3,142,0.002,0.424617,2.36643,4031.21,6.78254,12.199,25.9422,1.34641
183,Diffuse,4,Diffuse_5,0.008,0.008,59.993,59.993,99.9867,1,125,0.041,0.478427,2.0833,3445.93,6.81214,8.32354,,1.34474
183,Diffuse,5,Diffuse_1,0.007,0.007,59.993,59.993,99.9883,1,122,0.457,0.489471,2.03333,5218.64,6.65385,9.31953,,1.33861
184,Clumpy,1,Clumpy_4,4.72312,0.77,2.777,2.642,37.026,15,333,0.449,0.179057,5.54991,3972.25,6.38872,21.2708,27.433,1.60507
184,Clumpy,2,Clumpy_1,5.67043,2.624,3.38467,1.696,33.8461,12,361,3.877,0.0432639,6.01657,4001.09,6.442,21.1967,20.2803,1.63131
184,Clumpy,3,Clumpy_3,3.501,1.2705,4.57057,3.8,53.3216,14,730,7.926,0.0673073,12.1663,3833.9,6.17304,19.1422,26.953,1.63069
184,Clumpy,4,Clumpy_2,3.47243,0.867,5.94967,3.0665,59.4917,12,652,14.912,0.0572335,10.8658,3784.34,6.07695,18.9665,31.9149,1.62373
184,Clumpy,5,Clumpy_3,4.98067,4.405,6.0236,1.342,50.195,10,675,18.318,0.0426306,11.2496,3868.41,6.30385,17.044,35.9784,1.64137
185,Clumpy,1,Clumpy_3,5.95237,2.6925,1.76886,1.684,20.6363,14,236,39.238,0.0729362,3.93327,4134.38,6.44228,8.38369,30.4521,1.64764
185,Clumpy,2,Clumpy_5,2.93687,2.886,4.56313,2.8965,60.8417,15,670,7.148,0.079,11.1667,3771.94,5.85247,17.786,34.5563,1.61417
185,Clumpy,3,Clumpy_4,1.44017,0.6745,3.54542,2.434,71.1134,23,739,0.241,0.0804485,12.3523,3650.82,5.63,18.9385,27.3905,1.6195
185,Clumpy,4,Clumpy_4,1.3878,0.766,10.6132,6.468,88.436,9,779,0.448,0.0757558,12.9823,3537.49,5.20734,20.0456,32.1098,1.61667
185,Clumpy,5,Clumpy_2,2.2989,0.984,3.6688,2.2785,61.4776,19,681,5.876,0.0790794,11.4114,3762.32,6.03882,16.6466,27.4926,1.62144
186,Clumpy,1,Clumpy_4,1.18233,0.565,3.01907,2.0445,70.4427,28,483,0.447,0.122066,8.04973,4244.99,5.28945,21.4985,31.8138,1.60182
186,Clumpy,2,Clumpy_3,1.84169,1.333,2.0304,1.966,50.8252,30,363,9.55,0.132381,6.05777,3852.43,5.26362,16.1003,28.6374,1.62423
186,Clumpy,3,Clumpy_3,1.18753,0.749,2.48831,1.6915,66.3539,32,398,6.029,0.119584,6.63322,4293.7,4.70058,18.5396,29.2714,1.6166
186,Clumpy,4,Clumpy_4,1.54875,1.2905,2.24187,1.884,57.5743,30,299,3.665,0.213012,5.11916,3687.19,4.42682,17.8206,34.3355,1.59972
186,Clumpy,5,Clumpy_3,0.956733,0.814,3.04353,0.815,76.0833,29,377,6.712,0.123162,6.28291,3586.44,3.91597,27.0743,18.715,1.61423
189,Clumpy,1,Clumpy_3,7.40057,2.004,1.36567,1.5085,13.6571,12,166,10.069,0.232079,2.76676,4172.42,6.94822,10.4252,27.8986,1.60523
189,Clumpy,2,Clumpy_3,13.7333,12.4155,1.68867,1.681,8.44347,6,40,7.446,0.308359,0.666678,4220.36,6.93354,11.0277,38.9027,1.64896
189,Clumpy,3,Clumpy_5,8.80267,7.1055,1.4124,1.732,11.794,10,149,9.121,0.290561,2.48839,4192.97,6.97756,12.576,37.5042,1.60609
189,Clumpy,4,Clumpy_2,8.51017,8.5685,1.7434,1.415,14.5823,10,71,12.127,0.0205,1.18773,5332.44,6.77904,12.2093,32.6497,1.6518
189,Clumpy,5,Clumpy_4,8.23283,3.0615,2.121,2.304,17.6744,10,86,0.446,0.473459,1.43329,4136.36,6.99303,12.9225,34.0251,1.60697
190,Clumpy,1,Clumpy_4,3.065,2.7005,2.111,2.048,38.701,22,291,0.449,0.189534,4.84992,3971.77,5.79027,12.7829,31.6599,1.62723
190,Clumpy,2,Clumpy_3,2.36167,1.8265,2.63833,2.059,52.7667,23,384,1.703,0.145616,6.4,3845.9,5.28944,14.3705,38.1807,1.60608
190,Clumpy,3,Clumpy_2,1.53287,0.892,2.365,2.234,59.124,30,435,14.439,0.10235,7.24988,3797.63,5.64618,11.2911,33.2622,1.59868
190,Clumpy,4,Clumpy_1,1.71614,1.2495,2.649,2.15,58.9039,26,361,9.501,0.130883,6.17485,4882.14,5.20101,13.4007,35.6008,1.6013
190,Clumpy,5,Clumpy_3,1.38579,0.825,2.87057,2.801,67.442,27,382,8.051,0.128877,6.41058,3701.4,4.94582,14.6287,36.7568,1.6218
191,Clumpy,1,Clumpy_4,10.4666,7.609,1.91975,1.998,12.7958,8,100,0.447,0.518606,1.66633,8286.81,7.01263,7.62801,27.8391,1.60379
191,Clumpy,2,Clumpy_1,4.25209,2.235,1.3234,1.283,22.0541,20,53,17.673,0.636673,0.88323,5841.13,6.33979,16.1041,30.8244,1.64312
191,Clumpy,3,Clumpy_4,5.49971,3.977,3.58417,1.3575,35.8399,12,319,0.514,0.107616,5.3164,6298.81,6.2383,21.2807,34.7394,1.62903
191,Clumpy,4,Clumpy_3,6.88733,5.534,2.77917,0.65,28.7505,12,192,21.018,0.0627749,3.3104,10350.9,6.52679,16.3374,41,1.64085
191,Clumpy,5,Clumpy_4,2.17638,0.881,2.47467,0.8585,51.2097,24,251,4.744,0.158378,4.32841,4869.05,5.50895,16.5406,25.8103,1.6042
192,Clumpy,1,Clumpy_3,2.68915,1.817,2.08733,1.875,41.7418,24,324,7.312,0.134248,5.39937,4517.46,5.64321,17.0503,44.981,1.61637
192,Clumpy,2,Clumpy_2,4.6279,2.5335,1.3735,1.7095,22.8863,19,172,16.231,0.236556,2.866,4684.4,6.59045,15.2066,33.1663,1.61827
192,Clumpy,3,Clumpy_5,6.756,7.36,3.24483,1.509,32.4456,11,301,41.472,0.0597733,5.01625,6374.2,6.46992,15.302,37.9473,1.65491
192,Clumpy,4,Clumpy_1,6.15171,2.383,2.42157,2.182,28.2455,13,290,41.079,0.0652837,4.83229,4061.83,6.60341,14.2203,34.2384,1.62839
192,Clumpy,5,Clumpy_3,2.18207,0.965,1.94793,2,45.4502,28,354,29.4,0.0806884,5.8998,3898.22,6.14911,17.5513,30.9248,1.63372
193,Clumpy,1,Clumpy_1,3.1874,1.408,3.12589,2.466,46.8829,18,376,21.147,0.0832373,6.26594,5058.02,5.75904,15.9838,35.1706,1.63029
193,Clumpy,2,Clumpy_2,2.0628,0.5995,4.37622,2.684,65.628,18,509,6.547,0.0765413,8.48135,3729.37,5.28565,20.4048,25.8699,1.62227
193,Clumpy,3,Clumpy_1,1.6883,0.3505,4.3008,3.242,71.8105,19,729,3.384,0.0670549,12.1721,4261.51,5.57928,18.2629,24.7828,1.62343
193,Clumpy,4,Clumpy_3,6.05867,2.925,3.94183,4.183,39.4164,11,441,23.802,0.0822341,7.34963,5132.6,6.43325,15.9354,42.0228,1.6354
193,Clumpy,5,Clumpy_4,7.6706,1.283,4.3296,2.05,36.0794,9,282,0.439,0.0838078,4.69992,5739.05,6.29245,19.8994,33.3004,1.63124
194,Clumpy,1,Clumpy_1,1.70525,1.01,2.18113,1.758,54.5274,30,387,3.159,0.100127,6.44989,3823.67,5.22116,16.916,28.5426,1.63184
194,Clumpy,2,Clumpy_2,2.22733,0.686,4.43933,2.105,66.59,17,506,20.29,0.0772356,8.43333,3722.79,5.5822,18.274,29.9492,1.61704
194,Clumpy,3,Clumpy_5,6.7102,7.278,5.2666,4.92,43.9733,9,557,16.706,0.0771547,9.30132,3922.62,6.23143,16.3733,48.222,1.6261
194,Clumpy,4,Clumpy_1,9.466,9.47,10.5343,8.715,52.6708,5,634,9.88,0.0787883,10.5665,3842.06,6.05502,17.4323,31.3849,1.64406
194,Clumpy,5,Clumpy_1,2.834,2.614,5.73714,4.304,66.9356,13,961,3.047,0.0592875,16.0172,3720.89,5.97428,17.4729,27.3688,1.62927
195,Diffuse,1,Diffuse_5,0.143222,0.148,6.52356,2.466,97.8517,17,106,0.039,0.570771,1.76664,3457.33,5.86031,17.4745,12.5818,1.35757
195,Diffuse,2,Diffuse_3,0.2855,0.192,4.71467,2.705,94.2902,23,91,0.12,0.654822,1.51662,3483.72,5.10756,18.7731,18.4735,1.34717
195,Diffuse,3,Diffuse_1,0.211211,0.133,2.94674,1.758,93.3118,37,81,0.452,0.738113,1.34998,3489.07,5.01376,19.795,22.1127,1.34433
195,Diffuse,4,Diffuse_4,0.095,0.073,19.9053,18.376,99.525,5,104,0.006,0.565117,1.7333,3450.48,5.5984,14.9276,8.80116,1.33496
195,Diffuse,5,Diffuse_2,0.1351,0.103,5.8651,3.6205,97.7484,19,77,0.002,0.788789,1.28329,3467.62,5.38749,14.6996,30.3482,1.32429
196,Clumpy,1,Clumpy_4,2.41375,0.582,5.08675,3.307,67.8188,15,815,0.45,0.0731585,13.5824,3708.68,5.96234,17.1444,31.2801,1.63051
196,Clumpy,2,Clumpy_4,1.20967,0.35,2.98971,2.032,69.7588,28,557,0.448,0.0983633,9.28318,3688.84,5.74994,18.5983,32.0781,1.61859
196,Clumpy,3,Clumpy_1,2.3805,2.281,11.9752,14.1995,83.4178,7,1084,1.615,0.0542157,18.8775,3427.55,5.54677,19.8191,33.2723,1.63493
196,Clumpy,4,Clumpy_5,3.29391,0.548,2.3553,2.249,39.3955,20,359,6.862,0.0569777,6.00475,3945.35,6.39019,16.8349,31.3934,1.63212
196,Clumpy,5,Clumpy_3,1.40071,0.484,7.17157,5.145,83.66,13,1060,1.777,0.0546289,17.6649,3574.61,5.51619,18.0144,23.5547,1.6365
197,Diffuse,1,Diffuse_3,0.003,0.003,59.998,59.998,99.995,1,139,0.006,0.431514,2.31663,3441.9,6.63745,14.8906,,1.35682
197,Diffuse,2,Diffuse_2,0.019,0.019,59.996,59.996,99.9683,1,129,0.02,0.46718,2.14946,3433.7,6.67604,16.5126,,1.34563
197,Diffuse,3,Diffuse_4,0.016,0.016,59.995,59.995,99.9733,1,138,0.017,0.437723,2.29958,3438.4,6.7366,15.8174,,1.34847
197,Diffuse,4,Diffuse_1,0.014,0.014,59.993,59.993,99.9767,1,128,0.453,0.464283,2.13308,3423.25,6.65963,20.1678,,1.34318
197,Diffuse,5,Diffuse_5,47.404,47.404,11.819,11.819,19.9568,1,125,1.069,0.467496,2.11067,3399.62,6.54372,18.5847,,1.34257
198,Clumpy,1,Clumpy_1,11.245,7.062,0.94475,0.65,6.29791,8,41,12.521,0.0198,0.683288,4208.08,6.85771,29.2582,32.8938,1.64801
198,Clumpy,2,Clumpy_5,1.44424,0.882,2.20944,1.8485,59.0137,32,414,5.579,0.124615,6.91117,3776.51,5.41351,26.7658,31.6707,1.62647
198,Clumpy,3,Clumpy_4,1.696,0.674,3.73787,2.831,68.7884,15,566,2.248,0.0970268,13.0202,2671.59,5.34897,26.6573,28.508,1.63047
198,Clumpy,4,Clumpy_5,2.12157,1.148,5.83771,6.843,73.3447,13,725,3.131,0.0704434,13.0127,3396.35,5.07437,26.0366,24.247,1.62982
198,Clumpy,5,Clumpy_2,3.0058,0.916,10.128,10.0325,72.9407,8,560,7.409,0.0838497,10.0826,3390.64,5.36711,25.5661,28.6006,1.62228
199,Clumpy,1,Clumpy_2,1.32514,0.391,2.96064,2.659,69.0805,27,549,2.469,0.104625,9.14985,3700.15,5.47105,18.3633,30.3809,1.61695
199,Clumpy,2,Clumpy_3,4.49075,0.857,3.00937,2.3015,40.1243,15,562,22.7,0.0661319,9.36651,3946.02,6.38075,15.8766,28.4426,1.62353
199,Clumpy,3,Clumpy_3,5.76343,0.716,2.80814,2.134,32.7611,13,362,12.179,0.0531357,6.03323,4004.75,6.37539,17.9995,22.6401,1.64963
199,Clumpy,4,Clumpy_5,2.5416,0.6505,3.76311,2.3,57.1284,18,622,11.467,0.0680081,10.4919,3755.19,6.0509,19.6044,32.5363,1.63521
199,Clumpy,5,Clumpy_3,3.09987,1.6415,4.955,1.867,58.3098,14,597,11.05,0.0651292,10.0363,3758.6,5.84388,20.0055,30.7406,1.61562
200,Diffuse,1,Diffuse_3,0.005,0.005,59.996,59.996,99.9917,1,118,0.126,0.505863,1.96663,3432.37,6.16218,16.1758,,1.35837
200,Diffuse,2,Diffuse_4,0.149,0.1415,9.85117,7.351,98.51,11,122,0.014,0.488868,2.0333,5792.56,6.5003,20.4401,15.6802,1.36174
200,Diffuse,3,Diffuse_3,0.0915,0.0825,9.9085,6.4335,99.085,11,104,0.117,0.578515,1.73333,3436.22,6.00673,21.8056,12.3866,1.3476
200,Diffuse,4,Diffuse_4,0.0196667,0.017,19.9803,16.322,99.9017,5,106,0.009,0.567333,1.76667,5794.75,5.97332,21.7815,319.006,1.34368
200,Diffuse,5,Diffuse_2,0.003,0.003,60.003,60.003,99.995,1,139,0.004,0.432986,2.31644,3443.53,6.52088,12.6154,,1.35253
201,Diffuse,1,Diffuse_3,0.002,0.002,59.999,59.999,99.9967,1,119,0.122,0.506051,1.9833,3435.47,6.55486,18.9403,,1.34953
201,Diffuse,2,Diffuse_2,0.011,0.011,59.998,59.998,99.9817,1,120,0.011,0.499857,1.9997,3428.4,6.11589,16.0946,,1.34174
201,Diffuse,3,Diffuse_4,0.002,0.002,59.999,59.999,99.9967,1,148,0.002,0.407932,2.46663,3446.93,6.79744,9.28231,,1.34532
201,Diffuse,4,Diffuse_4,0.004,0.004,60.001,60.001,99.9933,1,154,0.004,0.391059,2.56645,3446.29,6.72353,11.996,,1.36157
201,Diffuse,5,Diffuse_2,0.0855,0.0855,29.917,29.917,99.715,3,101,0.007,0.59933,1.68319,3443.19,6.07317,13.9363,1.41421,1.33108
202,Clumpy,1,Clumpy_1,1.78193,1.084,2.37657,2.1755,55.4524,28,351,4.507,0.153414,5.8499,3826.21,5.1912,15.3093,35.3639,1.62155
202,Clumpy,2,Clumpy_5,3.7266,1.334,2.52611,2.083,37.891,18,260,23.146,0.134432,4.33326,4559.2,6.21005,14.2709,34.4101,1.61441
202,Clumpy,3,Clumpy_4,1.46806,0.808,2.43507,2.384,60.8615,30,296,0.446,0.151525,4.9321,3776.47,4.90769,16.2891,28.6487,1.61404
202,Clumpy,4,Clumpy_2,6.47183,0.7255,3.52817,2.2165,35.2817,11,239,37.282,0.0869076,3.98333,6347.05,6.40258,14.9802,29.7341,1.61212
202,Clumpy,5,Clumpy_2,13.3742,8.3245,2.16767,1.185,10.8383,6,95,51.468,0.034766,1.58333,9493.57,6.88425,12.5143,43.2782,1.61846
203,Diffuse,1,Diffuse_3,0.001,0.001,60.007,60.007,99.9983,1,113,0.117,0.534214,1.88308,3444.42,6.74111,12.5777,,1.32726
203,Diffuse,2,Diffuse_2,0.002,0.002,60.001,60.001,99.9967,1,150,0.002,0.402235,2.49988,3452.78,6.86227,7.98924,,1.34498
203,Diffuse,3,Diffuse_1,0.0185,0.0185,29.9835,29.9835,99.9383,3,120,0.453,0.498882,1.99987,3451.84,6.61627,10.372,14.8661,1.33876
203,Diffuse,4,Diffuse_4,0.029,0.029,29.971,29.971,99.9033,3,132,0.008,0.457763,2.2,3444.77,6.69214,13.8756,16.1245,1.35488
203,Diffuse,5,Diffuse_5,0.0185,0.0185,29.9835,29.9835,99.9383,3,136,0.037,0.439756,2.26652,3450.66,6.37523,10.1364,10.198,1.35139
205,Diffuse,1,Diffuse_1,0.003,0.003,59.998,59.998,99.995,1,140,0.454,0.418813,2.33329,3443.32,6.78348,13.8616,,1.351
205,Diffuse,2,Diffuse_1,0.002,0.002,59.999,59.999,99.9967,1,125,0.469,0.479702,2.0833,4038.15,6.76891,15.3507,,1.34096
205,Diffuse,3,Diffuse_4,0.013,0.013,59.987,59.987,99.9783,1,136,0.013,0.4332,2.26667,3447.92,6.89781,10.86,,1.35046
205,Diffuse,4,Diffuse_3,0.0095,0.0095,29.991,29.991,99.9683,3,143,0.12,0.419599,2.38329,6991.04,6.92556,7.10161,9.48683,1.33901
205,Diffuse,5,Diffuse_3,0.1712,0.083,11.829,8.177,98.5734,9,140,0.124,0.428295,2.33329,7589.88,6.81574,5.81979,12.8281,1.33451
206,Diffuse,1,Diffuse_3,0.05075,0.0585,14.95,16.222,99.6617,7,129,0.123,0.465055,2.14989,3447.62,6.66832,10.5462,34.9041,1.35432
206,Diffuse,2,Diffuse_4,0.016,0.016,59.996,59.996,99.9733,1,136,0.017,0.443304,2.26621,3442.12,6.73568,10.8688,,1.34977
206,Diffuse,3,Diffuse_1,0.015,0.015,59.996,59.996,99.975,1,133,0.45,0.450477,2.21626,3438.57,6.47953,12.6091,,1.3468
206,Diffuse,4,Diffuse_3,0.006,0.006,59.996,59.996,99.99,1,148,0.123,0.405755,2.46658,3438.18,6.71413,10.6518,,1.37206
206,Diffuse,5,Diffuse_1,0.0275,0.0275,29.973,29.973,99.9083,3,128,0.456,0.462937,2.1333,3441.59,6.68636,11.0291,5.09902,1.33688
207,Clumpy,1,Clumpy_3,4.44,0.824,3.06075,2.7585,40.8059,15,378,5.274,0.140398,6.29937,3941.51,6.10477,17.9866,22.453,1.6152
207,Clumpy,2,Clumpy_2,2.79133,1.442,7.209,3.517,72.0876,11,714,3.397,0.0787279,11.8996,3645.5,5.41854,20.5217,28.628,1.62139
207,Clumpy,3,Clumpy_2,4.79929,0.85,4.40267,1.967,44.0186,12,427,7.792,0.0563005,7.11536,3904.06,6.35743,19.8292,32.8555,1.63118
207,Clumpy,4,Clumpy_2,1.31183,0.701,1.35582,0.55,49.7133,44,270,9.179,0.157747,4.5,3848.31,5.0848,22.218,32.553,1.60245
207,Clumpy,5,Clumpy_4,4.061,1.0585,5.79467,4.242,58.7953,11,772,0,0.0769318,13.0551,3510.06,5.29345,20.3798,25.1693,1.61327
208,Diffuse,1,Diffuse_2,0.0425,0.0425,29.963,29.963,99.8584,3,119,0.004,0.508127,1.98297,3444.74,6.66488,12.6819,5.38516,1.33346
208,Diffuse,2,Diffuse_4,0.1195,0.1195,29.8825,29.8825,99.6017,3,118,0.008,0.509085,1.96654,3439.98,6.19935,11.5739,57.9828,1.33593
208,Diffuse,3,Diffuse_2,0.055,0.055,29.9495,29.9495,99.8167,3,111,0.012,0.544064,1.84972,3450.11,6.46577,10.4035,3,1.3341
208,Diffuse,4,Diffuse_5,0.0625,0.0625,29.942,29.942,99.7917,3,118,0.042,0.511231,1.96637,3436.21,6.02395,19.3658,34.3657,1.35441
208,Diffuse,5,Diffuse_1,0.0643333,0.016,19.9377,15.433,99.6784,5,116,0.459,0.507365,1.93314,3436.57,6.16602,16.5384,16.1701,1.34252
210,Diffuse,1,Diffuse_3,0.004,0.004,60.007,60.007,99.9933,1,143,0.13,0.418762,2.3829,3437.62,6.67062,14.1509,,1.35788
210,Diffuse,2,Diffuse_4,0.013,0.013,59.989,59.989,99.9783,1,144,0.014,0.419133,2.39992,3449.63,6.78232,9.07754,,1.34357
210,Diffuse,3,Diffuse_3,0.01,0.01,59.992,59.992,99.9833,1,145,0.126,0.412618,2.41659,3449.33,6.86578,7.29079,,1.35432
210,Diffuse,4,Diffuse_5,0.003,0.003,60.007,60.007,99.995,1,160,0.047,0.377031,2.66622,3445.45,6.7924,9.8292,,1.35574
210,Diffuse,5,Diffuse_3,0.01,0.01,59.991,59.991,99.9833,1,136,0.125,0.443237,2.26663,3446.77,6.84458,10.6797,,1.35028
211,Clumpy,1,Clumpy_3,2.36529,1.5045,2.06854,2.183,44.8146,26,355,15.361,0.0983842,5.91617,4497.71,5.60126,15.5911,32.6935,1.61022
211,Clumpy,2,Clumpy_1,2.29215,0.674,2.51742,1.3795,50.3425,24,390,3.364,0.108234,6.49924,3861.69,4.95044,17.1736,20.959,1.62864
211,Clumpy,3,Clumpy_4,2.88786,0.657,5.68443,3.25,66.3117,13,685,0.447,0.0868918,11.4155,3733.45,5.98871,14.1926,30.4847,1.61603
211,Clumpy,4,Clumpy_4,2.04267,0.816,4.57789,4.317,69.1466,17,678,0.033,0.0879261,11.3787,3656.33,5.64876,16.9831,29.6134,1.6048
211,Clumpy,5,Clumpy_5,1.5115,0.9455,3.80573,4.433,69.7705,22,700,4.158,0.0769213,11.6665,3696.65,5.44384,15.8466,27.0596,1.62907
212,Diffuse,1,Diffuse_1,0.005,0.005,60,60,99.9917,1,129,0.456,0.464688,2.14982,5219.12,6.76855,8.64825,,1.33134
212,Diffuse,2,Diffuse_3,0.01,0.01,60,60,99.9833,1,149,0.131,0.402101,2.48292,6389.63,6.65634,9.63154,,1.34757
212,Diffuse,3,Diffuse_5,0.0305,0.0305,29.976,29.976,99.8984,3,122,0.051,0.48219,2.03289,4045.01,6.53246,10.1415,21.3776,1.33569
212,Diffuse,4,Diffuse_2,0.016,0.016,59.997,59.997,99.9733,1,107,0.017,0.555792,1.78295,3447.49,6.57933,9.5226,,1.32903
212,Diffuse,5,Diffuse_3,0.015,0.015,59.996,59.996,99.975,1,131,0.135,0.460477,2.18293,4034.43,6.73658,9.70759,,1.35173
213,Clumpy,1,Clumpy_3,2.58783,0.583,2.63182,2.001,48.2468,22,393,26.895,0.0794082,6.54956,4448.63,5.50035,23.2922,18.9294,1.61832
213,Clumpy,2,Clumpy_2,2.564,0.316,9.4376,6.133,78.6362,9,567,8.523,0.0890247,9.44874,3593.67,5.06508,25.3632,16.3854,1.60606
213,Clumpy,3,Clumpy_3,14.2753,12.313,8.587,8.587,28.6233,4,372,25.802,0.0392776,6.2,4046.29,6.48687,21.6608,28.1603,1.6244
213,Clumpy,4,Clumpy_3,9.28775,8.687,5.7155,1.301,38.0951,7,383,23.631,0.0551702,6.38195,3958.81,6.1688,22.4517,10.8217,1.62538
213,Clumpy,5,Clumpy_5,1.8365,1.6555,13.164,15.2315,87.7571,7,749,3.311,0.0736497,12.4829,3523.76,4.64002,23.7467,26.5845,1.63172
