slug,timestamp,revid,status,fetched_at
The_Angel_of_the_North,2026-04-14T14:55:14.371Z,1344543526,ok,2026-04-20T11:46:28.279Z
The_Logic_of_Scientific_Discovery,2026-04-14T13:35:55.733Z,1348275119,ok,2026-04-20T11:46:28.508Z
The_Logic_of_Scientific_Discovery,2026-04-14T14:56:53.759Z,1348275119,ok,2026-04-20T11:46:28.771Z
The_Logic_of_Scientific_Discovery,2026-04-14T15:04:45.907Z,1348275119,ok,2026-04-20T11:46:29.000Z
The_Master_and_His_Emissary,2026-04-15T11:51:27.154Z,1317805352,ok,2026-04-20T11:46:29.248Z
The_Story_of_Art,2026-04-14T13:36:35.281Z,1347958168,ok,2026-04-20T11:46:29.499Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-14T13:47:36.294Z,1347890043,ok,2026-04-20T11:46:29.735Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-14T15:12:29.747Z,1347890043,ok,2026-04-20T11:46:29.967Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-15T11:53:31.573Z,1347890043,ok,2026-04-20T11:46:30.214Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-15T12:25:01.098Z,1347890043,ok,2026-04-20T11:46:30.444Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-15T13:06:29.791Z,1347890043,ok,2026-04-20T11:46:30.703Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-15T13:13:22.418Z,1347890043,ok,2026-04-20T11:46:30.961Z
The_Work_of_Art_in_the_Age_of_Mechanical_Reproduction,2026-04-15T13:18:19.191Z,1347890043,ok,2026-04-20T11:46:31.205Z
Theory_of_mind,2026-04-15T12:53:35.303Z,1344987780,ok,2026-04-20T11:46:31.464Z
Theory_of_mind,2026-04-15T12:55:33.230Z,1344987780,ok,2026-04-20T11:46:31.707Z
Theory_of_mind,2026-04-15T12:56:41.110Z,1344987780,ok,2026-04-20T11:46:31.963Z
Theory_of_mind,2026-04-15T13:07:20.215Z,1344987780,ok,2026-04-20T11:46:32.191Z
Timeline_of_scientific_discoveries,2026-04-14T13:35:48.482Z,1348489218,ok,2026-04-20T11:46:32.440Z
Timeline_of_scientific_discoveries,2026-04-14T13:53:11.809Z,1348489218,ok,2026-04-20T11:46:32.690Z
Timeline_of_scientific_discoveries,2026-04-14T14:55:25.740Z,1348489218,ok,2026-04-20T11:46:32.959Z
Timeline_of_scientific_discoveries,2026-04-14T15:03:36.699Z,1348489218,ok,2026-04-20T11:46:33.202Z
Timeline_of_scientific_discoveries,2026-04-14T15:09:57.308Z,1348489218,ok,2026-04-20T11:46:33.431Z
Timeline_of_scientific_discoveries,2026-04-14T15:29:27.042Z,1348489218,ok,2026-04-20T11:46:33.669Z
Timeline_of_scientific_discoveries,2026-04-15T13:12:18.368Z,1348489218,ok,2026-04-20T11:46:33.934Z
Timeline_of_scientific_discoveries,2026-04-15T13:14:46.451Z,1348489218,ok,2026-04-20T11:46:34.174Z
Timeline_of_scientific_discoveries,2026-04-15T13:17:27.930Z,1348489218,ok,2026-04-20T11:46:34.405Z
Tuberoinfundibular_pathway,2026-04-14T13:43:43.937Z,1308334155,ok,2026-04-20T11:46:34.655Z
Tuberoinfundibular_pathway,2026-04-14T13:44:04.319Z,1308334155,ok,2026-04-20T11:46:34.919Z
Use_Your_Brain,2026-04-14T14:20:21.498Z,1329645713,ok,2026-04-20T11:46:35.150Z
Visual_arts_education,2026-04-15T13:06:05.263Z,1344628301,ok,2026-04-20T11:46:35.394Z
Western_philosophy,2026-04-15T12:20:43.228Z,1346179268,ok,2026-04-20T11:46:35.631Z
Zen_and_the_Brain,2026-04-15T12:53:13.624Z,1221994090,ok,2026-04-20T11:46:35.889Z
